field	standardized_value	semantic_class	compatible_with_field_contract	row_count	reason	expected_semantic_classes
Isolation_Source_SD	Rice seedling	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Rice shoot	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Rice with paprika	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rice with scampi	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rice-based desserts	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rice-straw residue from a methanogenic reactor treating waste from cattle farms	host_context	false	1	Host-associated context.	food_commodity|source_context
Isolation_Source_SD	Rice-straw residue obtained from a methanogenic reactor treating waste collected from cattle farms	host_context	false	1	Host-associated context.	food_commodity|source_context
Isolation_Source_SD	Richmond Mine ABmuck	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Richmond mine	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Ricotta 2011	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Riding horse, equal or more than 5 years, Female	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rifle acetate amendment columns	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rifle well FP-101 under high O2	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right Buttock	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right Cornea	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right Elbow	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right Heel	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right Hip	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right Knee	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right Shoulder	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right Thigh	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right Ureter	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right arm	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Right chest	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Right donor Bronchus	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right flank hematoma	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right hand	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Right heel	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Right hindlimb bite	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right hip (fluid)	sample_material	false	1	Physical specimen/material.	food_commodity|source_context
Isolation_Source_SD	Right inner gluteal pilonidal	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right knee synovial fluid.	sample_material	false	1	Physical specimen/material.	food_commodity|source_context
Isolation_Source_SD	Right rear gland	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right scapula	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Right shin blister	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Right thigh	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Right thorax	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Right_Arm	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Ring1b_alt_ab_ChIPseq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Ring1b_induced_ChIPseq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Ring1b_thymocyte_Runx1KO_ChIPseq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Ring1b_uninduced_ChIPseq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rio Grande do Sul	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Riparian	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Riptortus pedestris	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Risotto with shrimps	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Riverslea oil field	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Riverwater from Walbunja lands	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rizospheric_L7_P3_T2_C23_2_1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Roadside anthill; sandy	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Roasted Garlic Hummus	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Robiola	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Rock recovered at the station 4 in the hydrothermal vent site in the Pescadero Basin.	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rocky Branch Creek	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rocky Branch Creek Sullivan Dr. Side	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rodent faeces	sample_material	false	1	Physical specimen/material.	food_commodity|source_context
Isolation_Source_SD	"Roll ""California"" in masago"	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Romaine Hearts	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room 7	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_1_E_Organism_2	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_1_E_Organism_3	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_2_E_Organism_1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_2_E_Organism_2	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_3_C_Organism_1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_3_C_Organism_2	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_3_E_Organism_3	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_3_K_Organism_1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_4_C_Organism_4	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_4_E_Organism_5	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_4_E_Organism_6	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_5_C_Organism_2	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_5_E_Organism_3	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_5_I_Organism_1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Room_6_E_Organism_4	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rot Onion	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rotifer live feed	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rotten kelp	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Rotting pear	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Rough variant of Nocardia corallina No. 724, Presque Isle Cultures, Presque Isle, Pa.	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rousettus aegyptiacus	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Rpb3-chIP-seq Asynchronous WT	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rpl-ChAT-Cre_spinal cord	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rpl22 Chat uncrushed spinal cord	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rpo47.stat.chip-seq.r1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Rubus ulmifolius	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Ruman	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Runway 10 Reef (10-12 m)	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Runx1_for_Ring1b_alt_ab_ChIPseq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Runx1_induced_ChIPseq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Runx1_thymocyte_Runx1KO_ChIPseq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Runx1_uninduced_ChIPseq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Russian tundra land	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Russian wheat aphid biotype 1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	RvD6-standard_Trigeminal ganglia	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Ryegrass	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	S lineage	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S. americanum	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S.cupularis 4	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S.cupularis 8	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S/D	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S1_2 stage of LGR	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S1_2 stage of SN	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S2 cells-DRSC (lot 181A1)	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S2_2 stage of SN	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S2_2xlink Atro ChIP-seq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S4_3 stage of SN	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S5_2 stage of LGR	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S5_3 stage of LGR	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	S5_3 stage of SN	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SCM1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SCM2	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SCM3	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SCM4	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SCOBY from Kombucha tea	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SCROTUM	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SEAM IN FLOOR NEAR VACUUM MACH	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SI	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SIAMESE	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SICU nursing station	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SIDE OF COOLER BY HOT CASE 1	study_group	false	1	Study group term.	food_commodity|source_context
Isolation_Source_SD	SJ Chair (wood)	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SJ Window	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SK-N-SH, p.P177L EBF3	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SK1 a/alpha cell	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SMARC larva 1.1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SMOKEHOUSE CART	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SMOKEHOUSE DOOR BOTTOM	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SMTETISS	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SNAKE BINS	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SNU1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SP4 medium, Universite de Rennes	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SP49-Sen_NVP-2 20nM_48hr	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SP49-Sen_NVP-2 20nM_6hr	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SPUEX	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SST	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	STENT ARTERY	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	STICK	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	STUFFING TABLE IN FRONT OF LUC	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SUIT2_FLAG-ZBED2 cDNA	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SUNE-1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	SURGICAL SPECIMEN	metadata_descriptor	false	1	Generic descriptor or missing value.	food_commodity|source_context
Isolation_Source_SD	Saccharomyces cerevisiae	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sacral Ulcer	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sacral eschar	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sacral sore	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sacro/coccyx	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sacroliac region	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Saimiri sciureus	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sainfoin	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Salade (raw vegetables)	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Salicornia europaea	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Salmo Salar Adult	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Salmo Salar Fry	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Salmo Salar Smolt	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Saloon of Bayovar	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Saloons Bayovar	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Salsa	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Salt	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Salt crystallizer of the Great Rann of Kutch	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Salt marsh mud	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Salt pan	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Salted Lemon Products	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Salted trout caviar	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Saltmarsh	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Saltwater crab tank	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Saltwater isolation date: 2001	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Samples taken from the carapace of C. pagurus	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sand	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sand filtrate	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sand from a barchan sand dune	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sandstone Rock	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sandstorm	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sandwich spread	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sandy loam; Oak Forest	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sandy loam; Sage and range grass	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sanepid	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sanger Centre via Imperial College	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sangre	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sanies	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sanious	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Santa Catarina, Brazil	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sanwei salt field	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sarcotragus spinosulus	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sargasso Sea	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sauerkraut	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sauerkraut from a local market within the Moscow region of Russia	environment_local_scale	false	1	Local environmental/facility feature.	food_commodity|source_context
Isolation_Source_SD	SauvBlanc	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scabs	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Scabs from cattle, North Rhodesia	host_context	false	1	Host-associated context.	food_commodity|source_context
Isolation_Source_SD	Scales	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Scalp	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Schaalia odontolytica	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	School cafeteria	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sciurus vulgaris	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Scleral buckle	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Scleral scarping	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Scleral scraping	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Scolex-neck proglottids	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scotch pine	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Scotland: East Kilbride	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scotland: Falkirk	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scotland: Livingston	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scotland: Perth	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scottish heroin user	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scraping	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Scratches Lesion10	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scratches Lesion11	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scratches Lesion12	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scratches Lesion13	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scratches Lesion14	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scratches Lesion15	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scratches Lesion17	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scratches Lesion18	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scratches Lesion19	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Screw	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Screw Infected Plate Site	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Scytinium intermedium	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sea Bream	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sea Chest	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sea anemone	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sea bream	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sea cuccumber	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sea lion	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sea lions	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sea mud	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Sea of Azov	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sea of Japan	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seagrass bed	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Seal Misiraq	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
