field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	action_class	additive_destinations	remove_from_current_field	reason	assembly_accession	biosample	organism	raw_attribute_name	raw_value	evidence_match_type	Host	Host_SD	Host_Context_SD	Host_Disease_SD	Host_Health_State_SD	Host_Production_Context_SD	Host_Anatomical_Site_SD	Host_Hospitalization_Status_SD	Host_Vital_Status_SD	Host_Colonization_Status_SD	Host_Disease_Stage_SD	Host_Exposure_Context_SD	Isolation Source	Isolation_Source_SD	Isolation_Source_SD_Broad	Sample Type	Sample_Type_SD	Sample_Type_SD_Broad	Sample_Material_SD	Sampling_Context_SD	Host_Anatomical_Material_SD	Isolation_Site_SD	Environment_Medium_SD	Environment_Medium_SD_Broad	Environment_Broad_Scale_SD	Environment_Local_Scale_SD	Semantic_Axis_Provenance	Collection Date	Country
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000340295.1	SAMN02470985	Bacillus subtilis S1-4			unmatched	chicken	Gallus gallus											feather collected from a local poultry farm	clinical/host-associated material	clinical/host-associated material		farm	agricultural environment							agricultural environment	farm	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-FARM', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'farm'}, {'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'agricultural environment'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-FARM', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'farm'}]}	2010	China
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000342505.1	SAMN02469869	Streptococcus parauberis KRS-02109			unmatched	Paralichthys olivaceus	Paralichthys olivaceus			diseased								diseased olive flounder at commercial aquaculture farm	clinical/host-associated material	clinical/host-associated material		farm	agricultural environment							agricultural environment	farm	{'Host_Health_State_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-HD-DISEASED', 'evidence': 'merge_policy=set_when_blank_or_same', 'confidence': 'high', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': 'Isolation Source', 'source_raw_value': 'diseased olive flounder at commercial aquaculture farm', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'blank or same Host_Health_State_SD', 'source_current_field': 'Host_Disease_SD', 'source_current_value': 'diseased'}], '_cleared_strict_fields': [{'method': 'semantic_phase2a_canonical_apply', 'reason': 'diseased is generic health state not named disease', 'rule_id': 'PH2A-HD-DISEASED', 'cleared_field': 'Host_Disease_SD', 'previous_value': 'diseased', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': 'Isolation Source', 'source_raw_value': 'diseased olive flounder at commercial aquaculture farm', 'destination_status': 'destination_recorded', 'removal_confidence': 'high', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'destination_outcomes': [{'field': 'Host_Health_State_SD', 'value': 'diseased', 'detail': 'same destination value already present', 'status': 'already_same', 'rule_id': 'PH2A-HD-DISEASED', 'evidence': 'merge_policy=set_when_blank_or_same', 'condition': 'blank_or_same'}], 'cleared_companion_fields': [{'field': 'Host_Disease_SD_Detail', 'is_primary': 'false', 'previous_value': 'diseased'}, {'field': 'Host_Disease_SD_Method', 'is_primary': 'false', 'previous_value': 'context_dictionary'}]}], 'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-FARM', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'farm'}, {'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'agricultural environment'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-FARM', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'farm'}]}	2002	Japan
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000343855.1	SAMN02469868	Streptococcus parauberis KRS-02083			unmatched	Paralichthys olivaceus	Paralichthys olivaceus			diseased								diseased olive flounder at commercial aquaculture farm	clinical/host-associated material	clinical/host-associated material		farm	agricultural environment							agricultural environment	farm	{'Host_Health_State_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-HD-DISEASED', 'evidence': 'merge_policy=set_when_blank_or_same', 'confidence': 'high', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': 'Isolation Source', 'source_raw_value': 'diseased olive flounder at commercial aquaculture farm', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'blank or same Host_Health_State_SD', 'source_current_field': 'Host_Disease_SD', 'source_current_value': 'diseased'}], '_cleared_strict_fields': [{'method': 'semantic_phase2a_canonical_apply', 'reason': 'diseased is generic health state not named disease', 'rule_id': 'PH2A-HD-DISEASED', 'cleared_field': 'Host_Disease_SD', 'previous_value': 'diseased', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': 'Isolation Source', 'source_raw_value': 'diseased olive flounder at commercial aquaculture farm', 'destination_status': 'destination_recorded', 'removal_confidence': 'high', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'destination_outcomes': [{'field': 'Host_Health_State_SD', 'value': 'diseased', 'detail': 'same destination value already present', 'status': 'already_same', 'rule_id': 'PH2A-HD-DISEASED', 'evidence': 'merge_policy=set_when_blank_or_same', 'condition': 'blank_or_same'}], 'cleared_companion_fields': [{'field': 'Host_Disease_SD_Detail', 'is_primary': 'false', 'previous_value': 'diseased'}, {'field': 'Host_Disease_SD_Method', 'is_primary': 'false', 'previous_value': 'context_dictionary'}]}], 'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-FARM', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'farm'}, {'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'agricultural environment'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-FARM', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'farm'}]}	2002	Japan
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000426365.1	SAMN02441520	Arenimonas composti TR7-09 = DSM 18010			unmatched	absent												Compost from a farm	agricultural environment	agricultural environment		farm	agricultural environment					compost		agricultural environment	farm	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-FARM', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'farm'}, {'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'agricultural environment'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-FARM', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'farm'}]}	absent	South Korea
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000465875.3	SAMN02470622	Alcaligenes sp. EGD-AK7			unmatched	absent												Indian agricultural soil	environmental material	environmental material								soil	soil	agricultural environment	agricultural environment	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Local_Scale_SD', 'source_raw_value': 'agricultural environment', 'source_current_field': 'Environment_Local_Scale_SD', 'source_current_value': 'agricultural environment'}]}	2010	India
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000465895.2	SAMN02470623	Arthrobacter sp. AK-YN10			unmatched	absent												Indian agricultural soil	environmental material	environmental material								soil	soil	agricultural environment	agricultural environment	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Local_Scale_SD', 'source_raw_value': 'agricultural environment', 'source_current_field': 'Environment_Local_Scale_SD', 'source_current_value': 'agricultural environment'}]}	2010	India
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000465935.2	SAMN02470627	Pseudomonas sp. EGD-AK9			unmatched	absent												Indian agricultural soil	environmental material	environmental material								soil	soil	agricultural environment	agricultural environment	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Local_Scale_SD', 'source_raw_value': 'agricultural environment', 'source_current_field': 'Environment_Local_Scale_SD', 'source_current_value': 'agricultural environment'}]}	2010	India
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000487415.1	SAMN01823703	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000200			unmatched	absent												Irrigation Water	agricultural environment	agricultural environment								irrigation water	water	agricultural environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Isolation_Source_SD', 'source_current_value': 'agricultural environment'}]}	2009	United States
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000503215.1	SAMN02469303	Pseudomonas canadensis			unmatched	absent												agricultural soil under long-term mineral fertilization	environmental material	environmental material								soil	soil	agricultural environment	agricultural environment	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Local_Scale_SD', 'source_raw_value': 'agricultural environment', 'source_current_field': 'Environment_Local_Scale_SD', 'source_current_value': 'agricultural environment'}]}	2010	Canada
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	compatible_no_action		false	Targeted value requested for semantic review.	GCA_000508325.2	SAMN02471784	Neobacillus vireti LMG 21834			unmatched	absent												agricultural soil from Anlooer Diepje brook	environmental material	environmental material								soil	soil	agricultural environment	agricultural environment	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-AGRICULTURAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Local_Scale_SD', 'source_raw_value': 'agricultural environment', 'source_current_field': 'Environment_Local_Scale_SD', 'source_current_value': 'agricultural environment'}]}	absent	Netherlands
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_002751965.1	SAMN07956260	Lysinibacillus sphaericus			unmatched	absent												water sample and microbial mat on an anthropogenic pipe	environmental material	environmental material	cell culture	cell culture	culture					environmental water	water	anthropogenic environment			2010	Russia
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_002797105.1	SAMN07961733	Bacillus altitudinis			unmatched	absent												Water sample and microbial mat on an anthropogenic pipe from caldera Uzon	environmental material	environmental material	cell culture	cell culture	culture					environmental water	water	anthropogenic environment			2010	Russia
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_011684105.1	SAMN13921475	Serratia marcescens			unmatched	cow	Bos taurus											feces	clinical/host-associated material	clinical/host-associated material		feces/stool	feces/stool	feces/stool		feces/stool				anthropogenic environment	gut/fecal local context	{'Sample_Material_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MATERIAL-FECES', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'feces/stool'}], 'Host_Anatomical_Material_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-ANAT-MATERIAL-FECES', 'evidence': 'destination_blank=true', 'confidence': 'medium', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'feces/stool'}]}	2018	South Africa
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_013460135.1	SAMN11191591	Arsenophonus endosymbiont of Aphis craccivora			unmatched	absent												Aphis craccivora (cowpea aphid) on Robinia pseudoacacia (locust)	Aphis craccivora (cowpea aphid) on Robinia pseudoacacia (locust)											anthropogenic environment			2015	United States
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_013487785.1	SAMN12751222	Buchnera aphidicola (Aphis craccivore)			unmatched	Aphis craccivora (cowpea aphid)	Aphis craccivora											aphid on Robinia pseudoacacia (locust)	aphid on Robinia pseudoacacia (locust)											anthropogenic environment			2015	United States
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_014524545.1	SAMN14910582	Exiguobacterium sp. Helios			unmatched	absent																								anthropogenic environment			2014	Spain
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_016056305.1	SAMN16982918	Amazonocrinis nigriterrae CENA67			unmatched	absent												anthropogenic dark earth	clinical/host-associated material	clinical/host-associated material	mixed culture	mixed culture	culture							anthropogenic environment			2004	Brazil
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017020215.1	SAMD00034532	Escherichia coli O157	Isolation Source	anthropogenic	partial	absent												anthropogenic	anthropogenic											anthropogenic environment			2006	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017020235.1	SAMD00049271	Escherichia coli O157	Isolation Source	anthropogenic	partial	Homo sapiens	Homo sapiens											anthropogenic	anthropogenic											anthropogenic environment			2004	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017020255.1	SAMD00034527	Escherichia coli O157	Isolation Source	anthropogenic	partial	absent												anthropogenic	anthropogenic											anthropogenic environment			2004	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025635.1	SAMD00049301	Escherichia coli O157	Isolation Source	anthropogenic	partial	unknown												anthropogenic	anthropogenic											anthropogenic environment			absent	absent
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025655.1	SAMD00049296	Escherichia coli O157	Isolation Source	anthropogenic	partial	Homo sapiens	Homo sapiens											anthropogenic	anthropogenic											anthropogenic environment			2013	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025675.1	SAMD00049298	Escherichia coli O157	Isolation Source	anthropogenic	partial	Homo sapiens	Homo sapiens											anthropogenic	anthropogenic											anthropogenic environment			1998	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025695.1	SAMD00049289	Escherichia coli O157	Isolation Source	anthropogenic	partial	Homo sapiens	Homo sapiens											anthropogenic	anthropogenic											anthropogenic environment			2011	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025715.1	SAMD00049290	Escherichia coli O157	Isolation Source	anthropogenic	partial	Homo sapiens	Homo sapiens											anthropogenic	anthropogenic											anthropogenic environment			2011	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025735.1	SAMD00049288	Escherichia coli O157	Isolation Source	anthropogenic	partial	Homo sapiens	Homo sapiens											anthropogenic	anthropogenic											anthropogenic environment			2011	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025755.1	SAMD00049287	Escherichia coli O157	Isolation Source	anthropogenic	partial	Homo sapiens	Homo sapiens											anthropogenic	anthropogenic											anthropogenic environment			2011	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025775.1	SAMD00049286	Escherichia coli O157	Isolation Source	anthropogenic	partial	Homo sapiens	Homo sapiens											anthropogenic	anthropogenic											anthropogenic environment			2011	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025795.1	SAMD00034545	Escherichia coli O157	Isolation Source	anthropogenic	partial	absent												anthropogenic	anthropogenic											anthropogenic environment			2008	Japan
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_017025815.1	SAMD00049263	Escherichia coli O157	Isolation Source	anthropogenic	partial	Homo sapiens	Homo sapiens											anthropogenic	anthropogenic											anthropogenic environment			2013	Japan
Environment_Broad_Scale_SD	anthropogenic terrestrial biome	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_009849585.1	SAMN11435799	Bacillus sp. ZZV12-4809	BioSample ENV Broad Scale	Anthropogenic terrestrial biome [ENVO:01000219]	partial	absent												Household garden, pea (Pisum sativum L.) rhizosphere	plant-associated material	plant-associated material							plant root/rhizosphere	soil	soil	anthropogenic terrestrial biome			2012	Slovenia
Environment_Broad_Scale_SD	anthropogenic terrestrial biome	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_013087535.1	SAMN14791877	Ochrobactrum soli	BioSample ENV Broad Scale	anthropogenic terrestrial biome [ENVO_01000219]	partial	Stomoxys calcitrans	Stomoxys					gastrointestinal tract						gut	clinical/host-associated material	clinical/host-associated material		gut content	gut content				gastrointestinal tract	manure	agricultural fecal material	anthropogenic terrestrial biome	gut/fecal local context		2019	United States
Environment_Broad_Scale_SD	anthropogenic terrestrial biome	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_015589445.1	SAMN12669248	Staphylococcus pseudintermedius	Isolation Source	anthropogenic terrestrial biome [ENVO:01000219]	partial	Canis lupus familiaris	Canis lupus familiaris											anthropogenic terrestrial biome [ENVO:01000219]	clinical/host-associated material	clinical/host-associated material		terrestrial environment	environmental material							anthropogenic terrestrial biome			2017	United States
Environment_Broad_Scale_SD	anthropogenic terrestrial biome	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_015589465.1	SAMN12669348	Staphylococcus pseudintermedius	Isolation Source	anthropogenic terrestrial biome [ENVO:01000219]	partial	Canis lupus familiaris	Canis lupus familiaris											anthropogenic terrestrial biome [ENVO:01000219]	clinical/host-associated material	clinical/host-associated material		terrestrial environment	environmental material							anthropogenic terrestrial biome			2018	United States
Environment_Broad_Scale_SD	anthropogenic terrestrial biome	unresolved		unresolved:no deterministic semantic component	classifier_uncertain	admin_review	false	Environment_Broad_Scale_SD should contain broad environmental settings only.	GCA_015589485.1	SAMN12669258	Staphylococcus pseudintermedius	Isolation Source	anthropogenic terrestrial biome [ENVO:01000219]	partial	Canis lupus familiaris	Canis lupus familiaris											anthropogenic terrestrial biome [ENVO:01000219]	clinical/host-associated material	clinical/host-associated material		terrestrial environment	environmental material							anthropogenic terrestrial biome			2017	United States
